Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_text,label
586,3,0,2,1,1,"""Uh-uh, what do we have? Your empty heart, my empty bottle, a yellow cab.. That you would like to catch cuz yo latest ex made u mad..",uhuh what do we have your empty heart my empty bottle a yellow cab that you would like to catch cuz yo latest ex made u mad,1
591,3,3,0,0,0,"""We hate niggers, we hate faggots and we hate spics""-kkk rally",we hate niggers we hate faggots and we hate spicskkk rally,1
592,3,2,1,0,0,"""We're out here, and we're queer!""
"" 2, 4, 6, hut! We like it in our butt!""","were out here and were queer
    hut we like it in our butt",1
596,3,0,3,0,1,"""When im done with a hoe i pass her to the squad"" G!!!!!!!!!!!!!!!!!!!!!!!!",when im done with a hoe i pass her to the squad g,1
598,3,3,0,0,0,"""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags walking down the street holding hands an",why people think gay marriage is okay is beyond me sorry i dont want my future son seeing  fags walking down the street holding hands an,1
607,3,0,0,3,2,"""YAH"" has said in his word that the Mtzra'ym(egyptians) are his people and Ysrah'al is his inheritance and the Kushite(ethiopians).....",yah has said in his word that the mtzraymegyptians are his people and ysrahal is his inheritance and the kushiteethiopians,0
608,3,0,0,3,2,"""Yaoooooooo @yea_im_JAMAICAN: Mawnin yardies! &#128154;&#128155;&#128536;""",yaoooooooo  mawnin yardies ,0
613,3,2,1,0,0,"""You ain't gunna do shit spear chucker""",you aint gunna do shit spear chucker,1
616,3,0,3,0,1,"""You are a cunt""",you are a cunt,1
618,3,0,2,1,1,"""You can take someone out of the ghetto, but you can't take the ghetto out of them.""",you can take someone out of the ghetto but you cant take the ghetto out of them,1
621,3,0,1,2,2,"""You hit no lights, no line for toco bell at 2 in he morning, and Diana's back in her house. It's a miracle"" - Charlie @dianaaaxo",you hit no lights no line for toco bell at  in he morning and dianas back in her house its a miracle  charlie ,0
622,6,1,5,0,1,"""You look cute today :)"".. ""Really?!"" Helll no, swerve hoe!",you look cute today  really helll no swerve hoe,1
623,3,0,1,2,2,"""You look like little birds help you get dressed in the morning""",you look like little birds help you get dressed in the morning,0
625,3,1,2,0,1,"""You talk like a fag and your shit's retarded. But that's cool scro, lot's of tards out there living total kick-ass lives!""",you talk like a fag and your shits retarded but thats cool scro lots of tards out there living total kickass lives,1
626,3,0,3,0,1,"""You took our land so you could make each other retarded in DIAPERS? Sure....use our image....cool...."" #redskins #NFL #concussion #jokes",you took our land so you could make each other retarded in diapers sureuse our imagecool redskins nfl concussion jokes,1
629,3,1,2,0,1,"""Your a queer"". &#128530;&#128530;&#128530;&#128530;",your a queer ,1
631,3,0,0,3,2,"""Your teeth are like the stars."" ""Aww thanks!"" ""Yeah... yellow and far away from each other.""",your teeth are like the stars aww thanks yeah yellow and far away from each other,0
640,3,0,3,0,1,"""call me Keyshawn Johnson cause im catchin erry hoe""",call me keyshawn johnson cause im catchin erry hoe,1
641,3,0,3,0,1,"""captain save a hoe"" is the most annoying phrase",captain save a hoe is the most annoying phrase,1
646,3,0,1,2,2,"""hick and raver is a venn diagram that has a very large intersection""",hick and raver is a venn diagram that has a very large intersection,0
657,3,2,1,0,0,"""poor whitey"" http://t.co/3UkKeyznz8",poor whitey ,1
662,3,0,1,2,2,"""when rappers say twat it makes me feel weird"" &#128514;&#128514;&#128514;&#128557;",when rappers say twat it makes me feel weird ,0
665,3,0,2,1,1,"""you're being a cunt right now"" -@RQ978",youre being a cunt right now ,1
670,3,0,0,3,2,#2013Faves RT &#8220;@grahamorama: #Snoop and #Justin are having so much fun at this Charlie Wilson tribute #BETAwards https://t.co/C6NHwUBlXN&#8221;,faves rt  snoop and justin are having so much fun at this charlie wilson tribute betawards ,0
673,3,2,0,1,0,"#AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. #Tcot #teaparty #azflooding",azmonsoon lot of rain too bad it wasnt enough to wash away the teabagger racist white trash in the state tcot teaparty azflooding,1
676,3,0,3,0,1,"#AnnCoulter still calling #Obama a 'community organizer' re: #Syria. Well, she is still #cunt as well. So what?",anncoulter still calling obama a community organizer re syria well she is still cunt as well so what,1
678,3,0,0,3,2,#AskDems Aren't you embarrassed that Charlie Rangel remains in your caucus?,askdems arent you embarrassed that charlie rangel remains in your caucus,0
680,3,0,1,2,2,"#BREAKING: AP calls Mass. Governor race for Charlie Baker. Watch live coverage on WCVB, streaming online. http://t.co/S6hY2eVoaT",breaking ap calls mass governor race for charlie baker watch live coverage on wcvb streaming online ,0
684,3,1,0,2,2,"#BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy.",bigbird was made by a gay couple so yes under a gop world the bird would not have existed since its creators would be in jail for sodomy,0
686,3,0,0,3,2,"#BlessJesus Amos 3:3 - Can two walk together, except they be agreed?",blessjesus amos   can two walk together except they be agreed,0
687,3,0,0,3,2,#BlessJesus Amos 5:10 There are those who hate the one who upholds justice in court and detest the one who tells the truth.,blessjesus amos  there are those who hate the one who upholds justice in court and detest the one who tells the truth,0
688,6,0,0,6,2,#BlessJesus The #Crown of HIS head to the sole of HIS feet,blessjesus the crown of his head to the sole of his feet,0
689,6,0,0,6,2,#BlessJesusAir Matthew 6:26 Look at the birds of the air.. and yet your heavenly Father feeds them.Are you not much more valuable than they?,blessjesusair matthew  look at the birds of the air and yet your heavenly father feeds themare you not much more valuable than they,0
690,3,0,0,3,2,#BlessJesusLove Happy Belated ( Sixty-Fifth) 65 Birthday *28 Aunt Mary Agnes #Strong,blessjesuslove happy belated  sixtyfifth  birthday  aunt mary agnes strong,0
691,3,0,2,1,1,#Bout2GoCrazy #AintNoLevelz2DisShit hungrier then a phat ho on a diet IG http://t.co/nzuBUC2QpR,boutgocrazy aintnolevelzdisshit hungrier then a phat ho on a diet ig ,1
693,3,3,0,0,0,#California is full of white trash,california is full of white trash,1
694,3,2,1,0,0,#California is full of white trash who moved from #Oklahoma,california is full of white trash who moved from oklahoma,1
697,6,0,2,4,2,"#CommonQuestionIGet

Why uou so ghetto?","commonquestioniget

why uou so ghetto",0
699,3,1,2,0,1,"#Crack that whip, cracker",crack that whip cracker,1
700,3,2,0,1,0,#DTLA is trash because of non-Europeans are allowed to live there.,dtla is trash because of noneuropeans are allowed to live there,1
706,3,0,3,0,1,"#DegenerateArtist KNOWS words&gt; Bo Jingo dangle fan slang ho, ting pang lick drum swing flick alarm bic&gt; But you can't hear fire can you?",degenerateartist knows wordsgt bo jingo dangle fan slang ho ting pang lick drum swing flick alarm bicgt but you cant hear fire can you,1
708,3,0,1,2,2,"#DegenerateArtist Sniffs whiffy balls involuntary, cuz a FAIRY walks DOWNTOWN HAIRY, #climatechange all our scary sense of hillbilly sneeze&gt;",degenerateartist sniffs whiffy balls involuntary cuz a fairy walks downtown hairy climatechange all our scary sense of hillbilly sneezegt,0
709,3,0,0,3,2,"#DerekJeter as a lifelong #Yankees man, I will miss you. #FirstBallot
#Unanimous","derekjeter as a lifelong yankees man i will miss you firstballot
unanimous",0
710,3,2,0,1,0,#Dutch farmers are white trash.,dutch farmers are white trash,1
711,3,3,0,0,0,#Dutch people who live outside of #NewYorkCity are all white trash.,dutch people who live outside of newyorkcity are all white trash,1
712,3,0,0,3,2,#EarlyBird #early #morning #sunrise #dawn #bird #thebird #jerryreed @ Kansas City http://t.co/kuVq8UpwUw,earlybird early morning sunrise dawn bird thebird jerryreed  kansas city ,0
713,3,0,0,3,2,#Ebola Great and I thought the panic from bird flu was bad. I really ain't got time for that.,ebola great and i thought the panic from bird flu was bad i really aint got time for that,0
714,3,0,0,3,2,#Ebola is a great metaphor for how #GOP #teaparty policies eat off of vital organs until the host dies. #Tcot #teabaggers,ebola is a great metaphor for how gop teaparty policies eat off of vital organs until the host dies tcot teabaggers,0
715,3,0,0,3,2,#ExplainAnAnimePlotBadly Boy with a monkey tail grows up to the the savior of a futuristic yet old earth,explainananimeplotbadly boy with a monkey tail grows up to the the savior of a futuristic yet old earth,0
718,3,0,0,3,2,"#FemaleLogic is worse than the jig, I'm convinced",femalelogic is worse than the jig im convinced,0
719,3,0,0,3,2,#FireCashman Why?? Because I am having to root for the Royals in October. #Yankees,firecashman why because i am having to root for the royals in october yankees,0
722,3,0,3,0,1,#FreshmanAdvice and if you ain't a hoe get up out my traphouseeeeeeee,freshmanadvice and if you aint a hoe get up out my traphouseeeeeeee,1
723,6,0,0,6,2,"#Glory Isaiah Mom asked me if I wanted a brownie I said, no thanks 
She said what are fasting,","glory isaiah mom asked me if i wanted a brownie i said no thanks 
she said what are fasting",0
724,9,0,0,9,2,#HOLIDAYSEASONLIVE @ShyGlizzy @plies Shy Glizzy Feat Plies - FREE THA GANG: http://t.co/pYGOSk0qCP,holidayseasonlive   shy glizzy feat plies  free tha gang ,0
725,3,0,1,2,2,#HappyColumbusDay !!!! If is wasn't for #America.................#KarlMarx would never have thought of sharing #colonialism with #injuns !!!,happycolumbusday  if is wasnt for americakarlmarx would never have thought of sharing colonialism with injuns ,0
726,3,0,0,3,2,#HappyColumbusDay .....hate to sound all #PETA callous and all........but #buffalo had it a LOT WORSE than the #injuns..........,happycolumbusday hate to sound all peta callous and allbut buffalo had it a lot worse than the injuns,0
728,3,0,0,3,2,#HellYeah RT @BaconGawd #No RT @HuffingtonPost Happy Fall! Pumpkin Spice Oreos are here http://t.co/2prvsKantE http://t.co/hleYm0YC29,hellyeah rt  no rt  happy fall pumpkin spice oreos are here  ,0
729,3,0,0,3,2,"#HelloBrookland! We're here at the @MonroeStMarket opening! Serving free samples of cider, vegan sliders, brownies! http://t.co/BW9uYtLQu1",hellobrookland were here at the  opening serving free samples of cider vegan sliders brownies ,0
730,6,0,0,6,2,"#HolySpirit Joshua 1:3 Every place that the sole of your foot shall tread upon, that have I given unto you, as I said unto Moses.",holyspirit joshua  every place that the sole of your foot shall tread upon that have i given unto you as i said unto moses,0
734,3,1,2,0,1,"#IStandWithRand Wise up RINO pussies, real leaders like Rand, Cruz, Lee, Bachmann etc. actually exist. Fight or go home. #TeaParty",istandwithrand wise up rino pussies real leaders like rand cruz lee bachmann etc actually exist fight or go home teaparty,1
735,3,0,0,3,2,#IU 8 straight nation #college soccer champions! Wow! #hoosiernation #hoosiers &#9917;&#127942;,iu  straight nation college soccer champions wow hoosiernation hoosiers ,0
736,3,0,0,3,2,"#IU should make me an honorary student, id be way cooler than the other international students. i have my own football card! #hoosiers",iu should make me an honorary student id be way cooler than the other international students i have my own football card hoosiers,0
739,3,0,3,0,1,#InMiddleSchool i was fat as hell and was a band faggot. Thank god i played sports after 6th grade and didnt stay in band,inmiddleschool i was fat as hell and was a band faggot thank god i played sports after th grade and didnt stay in band,1
740,3,1,0,2,2,"#IndigenousPeoplesDay .........right. Because these #redskins had a lot of #queens, right? nomg. #sofunny",indigenouspeoplesday right because these redskins had a lot of queens right nomg sofunny,0
742,3,2,1,0,0,#Iowa is full of white trash,iowa is full of white trash,1
743,3,0,1,2,2,#Iraq gov troops were handed a severe defeat by #ISIS at Saqlawiya -- there's chatter of over 300 soldiers lost &amp; Jihadis raving about it,iraq gov troops were handed a severe defeat by isis at saqlawiya  theres chatter of over  soldiers lost amp jihadis raving about it,0
744,3,2,1,0,0,#JesusChrist was STRAIGHT&gt; That's why the #faggots killed him. #PERIOD #SonOfGod&gt;,jesuschrist was straightgt thats why the faggots killed him period sonofgodgt,1
746,3,0,2,1,1,#Lingo so A1 niccas be Tryn talk like me,lingo so a niccas be tryn talk like me,1
750,3,3,0,0,0,#Minnesota is full of white trash,minnesota is full of white trash,1
752,3,0,3,0,1,#NL Q.U.E.E.N. And reminded: I still don't get why Janelle Monae is so perplexed that people think she's queer...,nl queen and reminded i still dont get why janelle monae is so perplexed that people think shes queer,1
753,3,0,0,3,2,"#NP ""Centuries"" ~FOB",np centuries fob,0
755,3,0,0,3,2,#Natitude? Okay. I'm only going to say it once. COMB yer BEARDS. #lol #wiggers,natitude okay im only going to say it once comb yer beards lol wiggers,0
756,6,0,0,6,2,#NowPlaying : BT feat. Tori Amos - Blue Skies (radio edit) on #1069TheArrow - http://t.co/R5wuXA9jB6,nowplaying  bt feat tori amos  blue skies radio edit on thearrow  ,0
757,3,0,0,3,2,#NowPlaying : Great White - Once Bitten Twice Shy on #1069TheArrow - http://t.co/R5wuXA9jB6,nowplaying  great white  once bitten twice shy on thearrow  ,0
758,6,0,0,6,2,#NowPlaying : Ian Hunter - Once Bitten Twice Shy on #1069TheArrow - http://t.co/R5wuXA9jB6,nowplaying  ian hunter  once bitten twice shy on thearrow  ,0
759,3,0,0,3,2,#NowPlaying : The Doors - The WASP (Texas Radio and the Big Beat) on #1069TheArrow - http://t.co/R5wuXA9jB6,nowplaying  the doors  the wasp texas radio and the big beat on thearrow  ,0
762,3,0,0,3,2,#PDPLive is on November 10th. Get your early bird tickets from http://t.co/7xcL4Kyiuv @LifeOfShan http://t.co/ZcnP1ljoOW,pdplive is on november th get your early bird tickets from   ,0
763,3,0,0,3,2,#PacerNation 4/4 on the road! Perfect way to continue after #iubb have finished #NBA #Pacers #indiana #hoosiers,pacernation  on the road perfect way to continue after iubb have finished nba pacers indiana hoosiers,0
767,3,0,3,0,1,"#QuestionIAskMySelf why should I be slapping this hoe tuh solve something, ima leave it alone..............I never usually listen to myself",questioniaskmyself why should i be slapping this hoe tuh solve something ima leave it alonei never usually listen to myself,1
768,3,0,1,2,2,"#RadioFreeNorthwest 218
Covington reads responses &amp; mocks FBI, Andy on Real Politics, Liv on her awakening, Gretchen
http://t.co/t9JyhAncPR","radiofreenorthwest 
covington reads responses amp mocks fbi andy on real politics liv on her awakening gretchen
",0
772,3,2,1,0,0,#ReasonsWeCantBeTogether if u was talkin to my nig or smashed da homies,reasonswecantbetogether if u was talkin to my nig or smashed da homies,1
775,3,2,1,0,0,"#RebelScience ......is using an ACTUAL WOMAN as a genetic engineering lab for ""all natural clones""..... or something...... #faggot #rome",rebelscience is using an actual woman as a genetic engineering lab for all natural clones or something faggot rome,1
776,3,0,0,3,2,"#RedSox, focus on the #Orioles that knocked you out last year, and not your hatred of the #Yankees for um-teen years! LOL!",redsox focus on the orioles that knocked you out last year and not your hatred of the yankees for umteen years lol,0
778,3,0,0,3,2,#Royals 2-1!! Fantastic. Ready for tomorrow's sweep of the disposed O's. #Yankees 4ever except this month.,royals  fantastic ready for tomorrows sweep of the disposed os yankees ever except this month,0
779,3,0,1,2,2,#Royals Milwaukee let Yost go.Now they wished they hadn't cause they suck.How about now.He's the guy win or lose. Yankees fire Girardi &#128073;Yost,royals milwaukee let yost gonow they wished they hadnt cause they suckhow about nowhes the guy win or lose yankees fire girardi yost,0
